#cluster_id	protein_count	taxon_count	domain_ids	domain_description
OG0004780	23	23	PF04129	Vps52/Sac2 family, coiled-coil
OG0004781	23	23	PF00566	Rab-GTPase-TBC domain
OG0004782	23	23	PF13418;PF13964	Galactose oxidase, central domain;Kelch motif
OG0004783	23	23	PF13193;PF00501	AMP-binding enzyme C-terminal domain;AMP-binding enzyme
OG0004784	23	23	PF04488	Glycosyltransferase sugar-binding region containing DXD motif   
OG0004785	23	23	PF01729;PF02749	Quinolinate phosphoribosyl transferase, C-terminal domain;Quinolinate phosphoribosyl transferase, N-terminal domain
OG0004786	23	23	PF12781;PF08393;PF12775;PF18198;PF03028;PF12774;PF08385;PF12780;PF12777;PF17852	ATP-binding dynein motor region;Dynein heavy chain, N-terminal region 2;P-loop containing dynein motor region;Dynein heavy chain AAA lid domain;Dynein heavy chain region D6 P-loop domain ;Hydrolytic ATP binding site of dynein motor region;Dynein heavy chain, N-terminal region 1;P-loop containing dynein motor region D4;Microtubule-binding stalk of dynein motor;Dynein heavy chain AAA lid domain
OG0004787	23	23	PF03663	Glycosyl hydrolase family 76 
OG0004788	23	23	PF12612	Tubulin folding cofactor D C terminal
OG0004789	23	23	None	None
OG0004790	23	23	PF02811	PHP domain
OG0004791	23	23	PF04388	Hamartin protein
OG0004792	23	23	PF01965	DJ-1/PfpI family
OG0004793	23	23	PF04161	Arv1-like family 
OG0004794	23	23	None	None
OG0004795	23	23	None	None
OG0004796	23	23	PF00270;PF00271	DEAD/DEAH box helicase;Helicase conserved C-terminal domain
OG0004797	23	23	PF06470;PF02463	SMC proteins Flexible Hinge Domain;RecF/RecN/SMC N terminal domain
OG0004798	23	23	PF03476	MOSC N-terminal beta barrel domain
OG0004799	23	23	PF03637	Mob1/phocein family
OG0004800	23	23	PF02492	CobW/HypB/UreG, nucleotide-binding domain
OG0004801	23	23	PF11221	Subunit 21 of Mediator complex
OG0004802	23	23	PF12763	Cytoskeletal-regulatory complex EF hand
OG0004803	23	23	PF00250	Forkhead domain
OG0004804	23	23	PF07855	Autophagy-related protein 101
OG0004805	23	23	PF04882	Peroxin-3
OG0004806	23	23	PF04099	Sybindin-like family 
OG0004807	23	23	PF00069	Protein kinase domain
OG0004808	23	23	PF00069	Protein kinase domain
OG0004809	23	23	None	None
OG0004810	23	23	PF13656	RNA polymerase Rpb3/Rpb11 dimerisation domain
OG0004811	23	23	None	None
OG0004812	23	23	PF01125	Pre-mRNA-splicing factor BUD31
OG0004813	23	23	PF00271;PF00176	Helicase conserved C-terminal domain;SNF2-related domain
OG0004814	23	23	PF00069	Protein kinase domain
OG0004815	23	23	PF00400;PF08581	WD domain, G-beta repeat;Tup N-terminal
OG0004816	23	23	None	None
OG0004817	23	23	PF01071;PF02844;PF02843;PF02769;PF00586	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain;Phosphoribosylglycinamide synthetase, N domain;Phosphoribosylglycinamide synthetase, C domain;AIR synthase related protein, C-terminal domain;AIR synthase related protein, N-terminal domain
OG0004818	23	23	PF01490	Transmembrane amino acid transporter protein
OG0004819	23	23	PF00069	Protein kinase domain
OG0004820	23	23	None	None
OG0004821	23	23	PF11968	25S rRNA (adenine(2142)-N(1))-methyltransferase, Bmt2 
OG0004822	23	23	PF03939;PF00276	Ribosomal protein L23, N-terminal domain;Ribosomal protein L23
OG0004823	23	23	PF02953	Tim10/DDP family zinc finger
OG0004824	23	23	PF01544	CorA-like Mg2+ transporter protein
OG0004825	23	23	PF06645	Microsomal signal peptidase 12 kDa subunit (SPC12)
OG0004826	23	23	PF01134;PF13932	Glucose inhibited division protein A;tRNA modifying enzyme MnmG/GidA C-terminal helical bundle
OG0004827	23	23	PF00995	Sec1 family
OG0004828	23	23	PF10296	Maintenance of mitochondrial morphology protein 1
OG0004829	23	23	PF02517	Type II CAAX prenyl endopeptidase Rce1-like
OG0004830	23	23	PF03062	MBOAT, membrane-bound O-acyltransferase family
OG0004831	23	23	PF08449	UAA transporter family
OG0004832	23	23	PF00025	ADP-ribosylation factor family
OG0004833	23	23	PF10446	Protein of unknown function (DUF2457)
OG0004834	23	23	PF02823	ATP synthase, Delta/Epsilon chain, beta-sandwich domain
OG0004835	23	23	PF00857	Isochorismatase family
OG0004836	23	23	None	None
OG0004837	23	23	PF02544	3-oxo-5-alpha-steroid 4-dehydrogenase 
OG0004838	23	23	PF01926;PF02824;PF16897	50S ribosome-binding GTPase;TGS domain;C-terminal region of MMR_HSR1 domain
OG0004839	23	23	PF08238	Sel1 repeat
OG0004840	23	23	None	None
OG0004841	23	23	PF07047	Optic atrophy 3 protein (OPA3)
OG0004842	23	23	PF01172	Shwachman-Bodian-Diamond syndrome (SBDS) protein 
OG0004843	23	23	PF18265;PF17820	Nas2 N_terminal domain;PDZ domain
OG0004844	23	23	PF00071	Ras family
OG0004845	23	23	PF00046	Homeodomain
OG0004846	23	23	PF20143;PF01513	ATP-NAD kinase C-terminal domain;ATP-NAD kinase N-terminal domain
OG0004847	23	23	PF01138	3' exoribonuclease family, domain 1
OG0004848	23	23	PF03095	Phosphotyrosyl phosphate activator (PTPA) protein
OG0004849	23	23	None	None
OG0004850	23	23	PF00698	Acyl transferase domain
OG0004851	23	23	PF15906;PF13445	Zinc-finger of nitric oxide synthase-interacting protein;RING-type zinc-finger
OG0004852	23	23	PF08313	SCA7, zinc-binding domain
OG0004853	23	23	PF13656	RNA polymerase Rpb3/Rpb11 dimerisation domain
OG0004854	23	23	PF01490	Transmembrane amino acid transporter protein
OG0004855	23	23	PF00324;PF03522	Amino acid permease;Solute carrier family 12
OG0004856	23	23	PF02492	CobW/HypB/UreG, nucleotide-binding domain
OG0004857	23	23	None	None
OG0004858	23	23	PF08555	FAM32A
OG0004859	23	23	None	None
OG0004860	23	23	None	None
OG0004861	23	23	PF04084	Origin recognition complex subunit 2 
OG0004862	23	23	PF09419	Mitochondrial PGP phosphatase
OG0004863	23	23	PF03932	CutC family
OG0004864	23	23	None	None
OG0004865	23	23	None	None
OG0004866	23	23	PF13307;PF06733	Helicase C-terminal domain;DEAD_2
OG0004867	23	23	PF03031;PF00533	NLI interacting factor-like phosphatase;BRCA1 C Terminus (BRCT) domain
OG0004868	23	23	PF06963	Ferroportin1 (FPN1)
OG0004869	23	23	None	None
OG0004870	23	23	PF12838	4Fe-4S dicluster domain
OG0004871	23	23	PF00550	Phosphopantetheine attachment site
OG0004872	23	23	PF00642;PF14608	Zinc finger C-x8-C-x5-C-x3-H type (and similar);RNA-binding, Nab2-type zinc finger
OG0004873	23	23	PF01866	Putative diphthamide synthesis protein
OG0004874	23	23	PF07690	Major Facilitator Superfamily
OG0004875	23	23	PF07956	Protein of Unknown function (DUF1690) 
OG0004876	23	23	PF18005;PF01399	eIF3 subunit M, C-terminal helix;PCI domain
OG0004877	23	23	None	None
OG0004878	23	23	PF03144;PF00009;PF09173	Elongation factor Tu domain 2;Elongation factor Tu GTP binding domain;Initiation factor eIF2 gamma, C terminal
OG0004879	23	23	PF17104	Domain of unknown function (DUF5102)
OG0004880	23	23	PF13634;PF05064	Nucleoporin FG repeat region;Nsp1-like C-terminal region
OG0004881	23	23	PF04568	Mitochondrial ATPase inhibitor, IATP
OG0004882	23	23	PF00244	14-3-3 protein
OG0004883	23	23	PF05207	CSL zinc finger
OG0004884	23	23	PF12066;PF13821;PF04959	SERRATE/Ars2, N-terminal domain;Domain of unknown function (DUF4187);Arsenite-resistance protein 2
OG0004885	23	23	PF03073	TspO/MBR family
OG0004886	23	23	PF00153	Mitochondrial carrier protein
OG0004887	23	23	PF12400	STIMATE family
OG0004888	23	23	PF13923;PF02176	Zinc finger, C3HC4 type (RING finger);TRAF-type zinc finger
OG0004889	23	23	PF04564;PF10408	U-box domain;Ubiquitin elongating factor core
OG0004890	23	23	PF10342	Kre9/KNH-like N-terminal Ig-like domain
OG0004891	23	23	PF07676;PF00326	WD40-like Beta Propeller Repeat;Prolyl oligopeptidase family
OG0004892	23	23	PF09340	Histone acetyltransferase subunit NuA4
OG0004893	23	23	PF01557	Fumarylacetoacetate (FAA) hydrolase family
OG0004894	23	23	PF06052	3-hydroxyanthranilic acid dioxygenase
OG0004895	23	23	PF04145	Ctr copper transporter family
OG0004896	23	23	PF00293	NUDIX domain
OG0004897	23	23	None	None
OG0004898	23	23	PF00728;PF14845	Glycosyl hydrolase family 20, catalytic domain;beta-acetyl hexosaminidase like
OG0004899	23	23	PF00155	Aminotransferase class I and II
OG0004900	23	23	PF00722	Glycosyl hydrolases family 16
OG0004901	23	23	PF02919;PF01028;PF14370	Eukaryotic DNA topoisomerase I, DNA binding fragment;Eukaryotic DNA topoisomerase I, catalytic core;C-terminal topoisomerase domain
OG0004902	23	23	PF00231	ATP synthase
OG0004903	23	22	PF00069	Protein kinase domain
OG0004904	23	23	PF00183;PF02518	Hsp90 protein;Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
OG0004905	23	23	PF01663	Type I phosphodiesterase / nucleotide pyrophosphatase
OG0004906	23	23	PF01585	G-patch domain
OG0004907	23	23	PF00026	Eukaryotic aspartyl protease
OG0004908	23	23	PF01259	SAICAR synthetase
OG0004909	23	23	None	None
OG0004910	23	23	PF08659	KR domain
OG0004911	23	23	PF00072;PF02518;PF00512	Response regulator receiver domain;Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase;His Kinase A (phospho-acceptor) domain
OG0004912	23	23	PF03878	YIF1
OG0004913	23	23	PF02230	Phospholipase/Carboxylesterase
OG0004914	23	23	PF06609	Fungal trichothecene efflux pump (TRI12)
OG0004915	23	23	PF00387;PF00388	Phosphatidylinositol-specific phospholipase C, Y domain;Phosphatidylinositol-specific phospholipase C, X domain
OG0004916	23	23	PF04030;PF01565	D-arabinono-1,4-lactone oxidase ;FAD binding domain 
OG0004917	23	23	PF07955	Protein of unknown function (DUF1687) 
OG0004918	23	23	PF05047	Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain 
OG0004919	23	23	PF03650	Mitochondrial pyruvate carriers
OG0004920	23	23	PF08238	Sel1 repeat
OG0004921	23	23	None	None
OG0004922	23	23	PF00815;PF01502;PF01503	Histidinol dehydrogenase;Phosphoribosyl-AMP cyclohydrolase;Phosphoribosyl-ATP pyrophosphohydrolase
OG0004923	23	23	PF10455	Bin/amphiphysin/Rvs domain for vesicular trafficking
OG0004924	23	23	PF01423	LSM domain 
OG0004925	23	23	PF01535	PPR repeat
OG0004926	23	23	PF02751;PF02268	Transcription initiation factor IIA, gamma subunit;Transcription initiation factor IIA, gamma subunit, helical domain
OG0004927	23	23	PF01479;PF00163	S4 domain;Ribosomal protein S4/S9 N-terminal domain
OG0004928	23	23	PF13350	Tyrosine phosphatase family
OG0004929	23	23	PF00490	Delta-aminolevulinic acid dehydratase
OG0004930	23	23	PF04006	Mpp10 protein
OG0004931	23	23	PF03105	SPX domain
OG0004932	23	23	PF01487	Type I 3-dehydroquinase
OG0004933	23	23	None	None
OG0004934	23	23	PF07690	Major Facilitator Superfamily
OG0004935	23	23	PF01180	Dihydroorotate dehydrogenase
OG0004936	23	23	PF04252	Protein arginine N-methyltransferase SFM1-like
OG0004937	23	23	PF00450	Serine carboxypeptidase
OG0004938	23	23	None	None
OG0004939	23	23	PF00551	Formyl transferase
OG0004940	23	23	PF04177	TAP42-like family
OG0004941	23	23	PF02548	Ketopantoate hydroxymethyltransferase
OG0004942	23	23	PF04110	Ubiquitin-like autophagy protein Apg12 
OG0004943	23	23	PF03133;PF01975	Tubulin-tyrosine ligase family;Survival protein SurE
OG0004944	23	23	None	None
OG0004945	23	23	PF08651	DASH complex subunit Duo1
OG0004946	23	23	PF09468;PF17745	Ydr279p protein family (RNase H2 complex component) wHTH domain;Ydr279p protein triple barrel domain
OG0004947	23	23	PF11489	Altered inheritance of mitochondria protein 21 
OG0004948	23	23	None	None
OG0004949	23	23	None	None
OG0004950	23	23	PF00168	C2 domain
OG0004951	23	23	PF00642	Zinc finger C-x8-C-x5-C-x3-H type (and similar)
OG0004952	23	23	None	None
OG0004953	23	23	PF00244	14-3-3 protein
OG0004954	23	23	PF01764	Lipase (class 3)
OG0004955	23	23	None	None
OG0004956	23	23	None	None
OG0004957	23	23	PF00773	RNB domain
OG0004958	23	23	PF08550	Fungal protein of unknown function (DUF1752)
OG0004959	23	23	PF02475	Met-10+ like-protein
OG0004960	23	23	None	None
OG0004961	23	23	PF07393	Exocyst complex component Sec10-like, alpha-helical bundle
OG0004962	23	23	PF00702;PF00122;PF00689;PF00690	haloacid dehalogenase-like hydrolase;E1-E2 ATPase;Cation transporting ATPase, C-terminus;Cation transporter/ATPase, N-terminus
OG0004963	23	23	PF00227	Proteasome subunit
OG0004964	23	23	PF11470	TUG ubiquitin-like domain
OG0004965	23	23	PF01158	Ribosomal protein L36e
OG0004966	23	23	None	None
OG0004967	23	23	PF03142	Chitin synthase
OG0004968	23	23	PF04561;PF04563;PF00562;PF06883;PF04560;PF04565	RNA polymerase Rpb2, domain 2;RNA polymerase beta subunit;RNA polymerase Rpb2, domain 6;RNA polymerase I, Rpa2 specific domain ;RNA polymerase Rpb2, domain 7;RNA polymerase Rpb2, domain 3
OG0004969	23	23	PF03447;PF00742	Homoserine dehydrogenase, NAD binding domain;Homoserine dehydrogenase
OG0004970	23	23	PF12273	Chitin synthesis regulation, resistance to Congo red
OG0004971	23	23	PF16922;PF05916	DNA replication complex GINS protein SLD5 C-terminus;GINS complex protein helical bundle domain
OG0004972	23	23	None	None
OG0004973	23	23	PF00596	Class II Aldolase and Adducin N-terminal domain
OG0004974	23	23	PF00262	Calreticulin family
OG0004975	23	23	PF00400	WD domain, G-beta repeat
OG0004976	23	23	PF05383;PF00076	La domain;RNA recognition motif
OG0004977	23	23	PF01479	S4 domain
OG0004978	23	23	PF00735	Septin
OG0004979	23	23	PF00400	WD domain, G-beta repeat
OG0004980	23	23	PF00808	Histone-like transcription factor (CBF/NF-Y) and archaeal histone
OG0004981	23	23	PF13774;PF00957	Regulated-SNARE-like domain;Synaptobrevin
OG0004982	23	23	PF00106	short chain dehydrogenase
OG0004983	23	23	PF01585	G-patch domain
OG0004984	23	23	PF02889;PF00270;PF00271	Sec63 Brl domain;DEAD/DEAH box helicase;Helicase conserved C-terminal domain
OG0004985	23	23	PF04178	Got1/Sft2-like family 
OG0004986	23	23	PF00235	Profilin
OG0004987	23	23	PF00022	Actin
OG0004988	23	23	PF00170	bZIP transcription factor
OG0004989	23	23	PF00096	Zinc finger, C2H2 type
OG0004990	23	23	PF18913;PF00316	Fructose-1-6-bisphosphatase, C-terminal domain;Fructose-1-6-bisphosphatase, N-terminal domain
OG0004991	23	23	PF02475	Met-10+ like-protein
OG0004992	23	23	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0004993	23	23	PF02544	3-oxo-5-alpha-steroid 4-dehydrogenase 
OG0004994	23	23	PF17862;PF01434;PF00004	AAA+ lid domain;Peptidase family M41;ATPase family associated with various cellular activities (AAA)
OG0004995	23	23	PF05460	Origin recognition complex subunit 6 (ORC6)
OG0004996	23	23	None	None
OG0004997	23	23	PF00149	Calcineurin-like phosphoesterase
OG0004998	23	23	PF03467	Smg-4/UPF3 family
OG0004999	23	23	None	None
OG0005000	23	23	PF08558	Telomere repeat binding factor (TRF)
OG0005001	23	23	PF00389;PF02826	D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain;D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain
OG0005002	23	23	None	None
OG0005003	23	23	PF01103	Omp85 superfamily domain
OG0005004	23	23	PF01380	SIS domain
OG0005005	23	23	PF10180	WKF domain
OG0005006	23	23	PF00227;PF10584	Proteasome subunit;Proteasome subunit A N-terminal signature
OG0005007	23	23	None	None
OG0005008	23	23	PF00168	C2 domain
OG0005009	23	23	PF14226;PF03171	non-haem dioxygenase in morphine synthesis N-terminal;2OG-Fe(II) oxygenase superfamily
OG0005010	23	23	None	None
OG0005011	23	23	PF00005;PF00664	ABC transporter;ABC transporter transmembrane region
OG0005012	23	23	None	None
OG0005013	23	23	PF04900	Fcf1
OG0005014	23	22	PF00172;PF04082	Fungal Zn(2)-Cys(6) binuclear cluster domain;Fungal specific transcription factor domain 
OG0005015	23	23	PF00176;PF13920	SNF2-related domain;Zinc finger, C3HC4 type (RING finger)
OG0005016	23	23	PF09597	IGR protein motif
OG0005017	23	23	None	None
OG0005018	23	23	PF06624	Ribosome associated membrane protein RAMP4
OG0005019	23	23	PF12929	Stretch-activated Ca2+-permeable channel component
OG0005020	23	23	PF03134	TB2/DP1, HVA22 family
OG0005021	23	23	PF02257	RFX DNA-binding domain
OG0005022	23	23	None	None
OG0005023	23	23	PF08314	Secretory pathway protein Sec39
OG0005024	23	23	PF00076	RNA recognition motif
OG0005025	23	23	PF14791;PF10391;PF14716;PF14792	DNA polymerase beta thumb ;Fingers domain of DNA polymerase lambda;Helix-hairpin-helix domain;DNA polymerase beta palm 
OG0005026	23	23	PF01124	MAPEG family
OG0005027	23	23	PF02171;PF16488;PF08699;PF16486;PF02170	Piwi domain;Argonaute linker 2 domain ;Argonaute linker 1 domain;N-terminal domain of argonaute;PAZ domain
OG0005028	23	23	PF08596	Lethal giant larvae(Lgl) like, C-terminal
OG0005029	23	23	None	None
OG0005030	23	23	PF00026	Eukaryotic aspartyl protease
OG0005031	23	23	PF00439;PF07524	Bromodomain;Bromodomain associated
OG0005032	23	23	None	None
OG0005033	23	23	PF01794;PF08030	Ferric reductase like transmembrane component;Ferric reductase NAD binding domain
OG0005034	23	23	PF07766	LETM1-like, RBD
OG0005035	23	22	PF00076	RNA recognition motif
OG0005036	23	23	PF01053	Cys/Met metabolism PLP-dependent enzyme
OG0005037	23	23	None	None
OG0005038	23	23	PF00933;PF01915;PF14310	Glycosyl hydrolase family 3 N terminal domain;Glycosyl hydrolase family 3 C-terminal domain;Fibronectin type III-like domain
OG0005039	23	23	None	None
OG0005040	23	23	PF01145	SPFH domain / Band 7 family
OG0005041	23	23	PF10197	N-terminal domain of CBF1 interacting co-repressor CIR
OG0005042	23	23	PF00270;PF00271;PF13959	DEAD/DEAH box helicase;Helicase conserved C-terminal domain;Domain of unknown function (DUF4217)
OG0005043	23	23	None	None
OG0005044	23	23	None	None
OG0005045	23	23	None	None
OG0005046	23	23	PF00004;PF17862;PF02933	ATPase family associated with various cellular activities (AAA);AAA+ lid domain;Cell division protein 48 (CDC48), domain 2
OG0005047	23	23	PF17285;PF05185;PF17286	PRMT5 TIM barrel domain;PRMT5 arginine-N-methyltransferase;PRMT5 oligomerisation domain
OG0005048	23	23	PF07717;PF04408;PF00271	Oligonucleotide/oligosaccharide-binding (OB)-fold;Helicase associated domain (HA2), winged-helix;Helicase conserved C-terminal domain
OG0005049	23	23	PF00890	FAD binding domain
OG0005050	23	23	PF00572	Ribosomal protein L13
OG0005051	23	23	PF00462	Glutaredoxin
OG0005052	23	23	PF16035	Chalcone isomerase like
OG0005053	23	23	PF00338	Ribosomal protein S10p/S20e
OG0005054	23	23	PF03114	BAR domain
OG0005055	23	23	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0005056	23	23	PF01569	PAP2 superfamily
OG0005057	23	23	PF05241	EXPERA (EXPanded EBP superfamily) 
OG0005058	23	23	PF01694	Rhomboid family
OG0005059	23	23	None	None
OG0005060	23	23	PF01595	Cyclin M transmembrane N-terminal domain
OG0005061	23	23	PF02628	Cytochrome oxidase assembly protein
OG0005062	23	23	PF00152;PF01336	tRNA synthetases class II (D, K and N) ;OB-fold nucleic acid binding domain
OG0005063	23	23	None	None
OG0005064	23	23	PF00106	short chain dehydrogenase
OG0005065	23	23	PF16965	Ceramide synthase regulator
OG0005066	23	23	PF05676	NADH-ubiquinone oxidoreductase B18 subunit (NDUFB7)
OG0005067	23	23	None	None
OG0005068	23	23	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0005069	23	23	PF07690	Major Facilitator Superfamily
OG0005070	23	23	PF06244	Coiled-coil domain-containing protein 124 /Oxs1
OG0005071	23	23	PF13532;PF06839	2OG-Fe(II) oxygenase superfamily;GRF zinc finger
OG0005072	23	23	PF13191;PF14629;PF00628	AAA ATPase domain;Origin recognition complex (ORC) subunit 4 C-terminus;PHD-finger
OG0005073	23	23	PF00610;PF00615	Domain found in Dishevelled, Egl-10, and Pleckstrin (DEP);Regulator of G protein signaling domain
OG0005074	23	23	PF05179	RNA pol II accessory factor, Cdc73 family, C-terminal
OG0005075	23	23	PF05291	Bystin
OG0005076	23	23	PF04063;PF04064	Domain of unknown function (DUF383);Domain of unknown function (DUF384)
OG0005077	23	23	PF00083	Sugar (and other) transporter
OG0005078	23	23	PF00153	Mitochondrial carrier protein
OG0005079	23	23	PF00276	Ribosomal protein L23
OG0005080	23	23	None	None
OG0005081	23	23	PF01872	RibD C-terminal domain
OG0005082	23	23	PF08559	Cut8, nuclear proteasome tether protein
OG0005083	23	23	PF00076	RNA recognition motif
OG0005084	23	23	PF16158;PF00569	Ig-like domain from next to BRCA1 gene;Zinc finger, ZZ type
OG0005085	23	23	PF01933	2-phospho-L-lactate transferase CofD
OG0005086	23	23	PF00804;PF05739	Syntaxin;SNARE domain
OG0005087	23	23	PF04427	Brix domain
OG0005088	23	23	PF13911	AhpC/TSA antioxidant enzyme
OG0005089	23	23	PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD
OG0005090	23	23	PF02580	D-Tyr-tRNA(Tyr) deacylase
OG0005091	23	23	PF04065;PF04153	Not1 N-terminal domain, CCR4-Not complex component ;NOT2/NOT3/NOT5 C-terminal
OG0005092	23	23	PF00180	Isocitrate/isopropylmalate dehydrogenase
OG0005093	23	23	PF14612	IEC3 subunit of the Ino80 complex, chromatin re-modelling
OG0005094	23	23	PF03690	Uncharacterised protein family (UPF0160)
OG0005095	23	23	PF04667	cAMP-regulated phosphoprotein/endosulfine conserved region
OG0005096	23	23	PF03953;PF00091	Tubulin C-terminal domain;Tubulin/FtsZ family, GTPase domain
OG0005097	23	23	PF13091;PF00614	PLD-like domain;Phospholipase D Active site motif
OG0005098	23	12	PF00753	Metallo-beta-lactamase superfamily
OG0005099	23	15	PF00107;PF08240	Zinc-binding dehydrogenase;Alcohol dehydrogenase GroES-like domain
OG0005100	23	23	PF00022	Actin
OG0005101	23	23	PF00388;PF00387	Phosphatidylinositol-specific phospholipase C, X domain;Phosphatidylinositol-specific phospholipase C, Y domain
OG0005102	23	22	None	None
OG0005103	23	23	PF01553	Acyltransferase
OG0005104	23	23	PF00400	WD domain, G-beta repeat
OG0005105	23	22	PF10406;PF07524	Transcription factor TFIID complex subunit 8 C-term ;Bromodomain associated
OG0005106	23	23	PF00849	RNA pseudouridylate synthase
OG0005107	23	22	PF01734	Patatin-like phospholipase
OG0005108	23	23	PF09757;PF00850	Arb2-like domain;Histone deacetylase domain
OG0005109	23	23	PF02800;PF00044	Glyceraldehyde 3-phosphate dehydrogenase, C-terminal domain;Glyceraldehyde 3-phosphate dehydrogenase, NAD binding domain
OG0005110	23	23	PF02492	CobW/HypB/UreG, nucleotide-binding domain
OG0005111	23	23	PF08149;PF00400	BING4CT (NUC141) domain;WD domain, G-beta repeat
OG0005112	23	23	None	None
OG0005113	23	23	PF03343	SART-1 family
OG0005114	23	23	PF00168	C2 domain
OG0005115	23	23	PF12931;PF07304	Sec23-binding domain of Sec16;Steroid receptor RNA activator (SRA1)
OG0005116	23	23	PF02297	Cytochrome oxidase c subunit VIb
OG0005117	23	23	PF03501	Plectin/S10 domain
OG0005118	23	23	PF01842;PF10369	ACT domain;Small subunit of acetolactate synthase
OG0005119	23	23	PF00168;PF02666	C2 domain;Phosphatidylserine decarboxylase
OG0005120	23	23	PF04733	Coatomer epsilon subunit
OG0005121	23	23	PF00027	Cyclic nucleotide-binding domain
OG0005122	23	23	PF03381	LEM3 (ligand-effect modulator 3) family / CDC50 family
OG0005123	23	23	PF00557;PF08644;PF14826;PF08512	Metallopeptidase family M24;FACT complex subunit (SPT16/CDC68);FACT complex subunit SPT16 N-terminal lobe domain;Histone chaperone Rttp106-like, middle domain
OG0005124	23	23	PF03074	Glutamate-cysteine ligase
OG0005125	23	23	PF07992;PF02852	Pyridine nucleotide-disulphide oxidoreductase;Pyridine nucleotide-disulphide oxidoreductase, dimerisation domain
OG0005126	23	23	PF00076	RNA recognition motif
OG0005127	23	23	PF02463	RecF/RecN/SMC N terminal domain
OG0005128	23	23	PF00069	Protein kinase domain
OG0005129	23	23	PF04811;PF08033;PF04810;PF00626;PF04815	Sec23/Sec24 trunk domain;Sec23/Sec24 beta-sandwich domain;Sec23/Sec24 zinc finger;Gelsolin repeat;Sec23/Sec24 helical domain
OG0005130	23	23	PF19273	Exportin-5 family
OG0005131	23	23	PF04109	Autophagy protein ATG9
OG0005132	23	23	PF06419	Conserved oligomeric complex COG6, N-terminal
OG0005133	23	23	PF00366	Ribosomal protein S17
OG0005134	23	23	None	None
OG0005135	23	23	None	None
OG0005136	23	23	PF19327;PF09830	Ap4A phosphorylase N-terminal domain;ATP adenylyltransferase C-terminal domain
OG0005137	23	23	PF08316	Pal1 cell morphology protein
OG0005138	23	23	PF04137	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
OG0005139	23	23	PF00439	Bromodomain
OG0005140	23	23	PF08325	WLM domain
OG0005141	23	23	None	None
OG0005142	23	23	PF01735	Lysophospholipase catalytic domain
OG0005143	23	23	None	None
OG0005144	23	23	PF19026	HYPK UBA domain
OG0005145	23	23	PF08546;PF02558	Ketopantoate reductase PanE/ApbA C terminal;Ketopantoate reductase PanE/ApbA
OG0005146	23	23	PF05577	Serine carboxypeptidase S28
OG0005147	23	23	PF03663	Glycosyl hydrolase family 76 
OG0005148	23	23	PF00390;PF03949	Malic enzyme, N-terminal domain;Malic enzyme, NAD binding domain
OG0005149	23	23	PF00096	Zinc finger, C2H2 type
OG0005150	23	23	PF00225	Kinesin motor domain
OG0005151	23	23	PF04082;PF00172	Fungal specific transcription factor domain ;Fungal Zn(2)-Cys(6) binuclear cluster domain
OG0005152	23	23	PF07992	Pyridine nucleotide-disulphide oxidoreductase
OG0005153	23	23	PF10310	Family of unknown function (DUF5427)
OG0005154	23	23	PF00238	Ribosomal protein L14p/L23e
OG0005155	23	23	PF00732;PF05199	GMC oxidoreductase;GMC oxidoreductase
OG0005156	23	23	PF00171	Aldehyde dehydrogenase family
OG0005157	23	23	PF13561	Enoyl-(Acyl carrier protein) reductase
OG0005158	23	23	None	None
OG0005159	23	23	PF01465	GRIP domain
OG0005160	23	23	PF00010	Helix-loop-helix DNA-binding domain
OG0005161	23	23	PF12853;PF10785	C-terminal of NADH-ubiquinone oxidoreductase 21 kDa subunit;NADH-ubiquinone oxidoreductase complex I, 21 kDa subunit
OG0005162	23	23	None	None
OG0005163	23	23	None	None
OG0005164	23	23	PF00069;PF00400	Protein kinase domain;WD domain, G-beta repeat
OG0005165	23	23	PF00067	Cytochrome P450
OG0005166	23	23	PF13621	Cupin-like domain
OG0005167	23	23	PF00330;PF00694	Aconitase family (aconitate hydratase);Aconitase C-terminal domain
OG0005168	23	23	PF10332	Protein of unknown function (DUF2418)
OG0005169	23	23	PF01990	ATP synthase (F/14-kDa) subunit
OG0005170	23	23	PF02221	ML domain
OG0005171	23	23	None	None
OG0005172	23	23	PF00953	Glycosyl transferase family 4
OG0005173	23	23	PF14604	Variant SH3 domain
OG0005174	23	23	PF04547	Calcium-activated chloride channel
OG0005175	23	23	PF00149	Calcineurin-like phosphoesterase
OG0005176	23	23	PF04757	Pex2 / Pex12 amino terminal region
OG0005177	23	23	PF00566	Rab-GTPase-TBC domain
OG0005178	23	23	None	None
OG0005179	23	23	PF08316	Pal1 cell morphology protein
OG0005180	23	23	PF07542	ATP12 chaperone protein
